"","Grant Number","ZipFilter","MarketShare","value","Tx","Year","None","MCR","COM","MCD","Total","Sites","Att","ID","Expandor","SwitchEMR","eScripts","eDecisionSupport","InterOrgHITexchange","PatientPortals","UDSQualRep","UDSQualRep.levels","UDSQualRep.highlowuse","FirstSwitch","IMM2yo","Pap","ChildBMI","AdultBMI","Tobac","CRC","DepScrn","IMM2yo.denom","Pap.denom","ChildBMI.denom","AdultBMI.denom","Tobac.denom","CRC.denom","DepScrn.denom","TotalAccess","Zips","l.Sites","l.Total","Pct.NHA","Pct.NHB","Pct.HL","Pct.NHW","Pct.ESL","Pct.LessThan100pctFPL","Pct.LessThan200pctFPL","Pct.FarmWorker","Pct.Homeless","Pct.Children","TotalDeliveries","BirthsLT1500","Births1500to2499","BirthsGTE2500","TotalHTN","Sample","Controlcount","Pct.HBW","Pct.HTN.CNTRL","EIN","Unrestricted surplus (deficit) before depreciation","Surplus as a pct of before dep expenses","Unrestricted surplus (deficit) after depreciation","Surplus as a pct of after dep expenses","Total revenue (unrestricted & restricted)","Total revenue, pct change over prior year","Program services revenue","Membership dues","Investment income","Government grants","All other grants and contributions","Other revenue","Total expenses before depreciation","Total expenses, pct change over prior year","Personnel","Professional Fees","Occupancy","Interest","Pass-Through","All other expenses","Total Expenses(after depreciation)","One Month of Savings","Debt Principal Payment","Fixed Asset Additions","Total Full Costs(estimated)","Months of cash","Months of cash and investments","Months of estimated liquid unrestricted net assets","Cash","Investments","Receivables","Gross land, buildings and equipment (LBE)","Accumulated depreciation (pct of LBE)","Liabilities (as pct of assets)","Unrestricted net assets","Temporarily restricted net assets","Permanently restricted net assets","Total restricted net assets","Total net assets","Liabilities","Staffing","LBE.pct","Qcomp","CostOfCare","Liquidity","Profitability","Efficiency","NetWorth","Altmans.Z"
"1397","H80CS00721",1,0.680879712746858,1,0,2019,44.4178016497219,7.32783426050259,23.4413965087282,24.8129675810474,10426,4,0,271,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,24.14,54.5,70.01,84.46,91.5,32.71,90.94,58,2587,1354,5843,4141,2192,5825,164,3,1.38629436111989,9.25205796532805,0.383656244005371,3.79819681565318,61.9892576251679,29.6566276616152,12.2098599654709,71.9703330534565,93.6467954100196,5.58219835027815,0.316516401304431,23.2495683867255,10,0,0,10,1780,1780,1022,100,57.4157303370786,"75-2123252",1195671,15.9,933354,0.12,8701377,0.085,0.504,0,0.001,0.478,0.018,0,7505706,0.055,0.769,0.027,0.028,0.004,0,0.172,7768023,625475.5,13771,0,8407269.5,5.5,5.5,4.3,3447199,0,255363,3535079,0.624,20.9,4022138,0,0,0,4022138,840626.842,5771887.914,0.878905447799156,64.0371428571429,719.902743142145,0.5557249938205,0.128958316666991,0.165201755654916,0.0378468899521531,5.21585510424767
"1398","H80CS00721",1,0.680879712746858,1,0,2020,44.9277065945692,6.01857293993182,18.9020806394734,22.6401786763842,8507,4,0,271,0,0,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,NA,22.5,55.26,83.64,82.54,91.63,32.39,97.64,40,2282,807,5459,3762,2124,5125,164,3,1.38629436111989,9.04864463297588,NA,3.48068221371389,60.1345863789303,31.9062536257106,13.4238310708899,72.3024054982818,95.0687285223368,6.16080751827358,0.324863673279963,18.4244111845922,NA,0,0,NA,1617,1617,1251,NA,77.3654916512059,"75-2123252",1388809,18.3,1141072,0.146,8960315,0.03,0.49,0,0.004,0.487,0.019,0,7571506,0.009,0.741,0.028,0.038,0.003,0,0.19,7819243,630958.83,0,1012871,9463072.83,8.2,8.2,4.9,5195915,0,212380,4531372,0.538,31.6,5163210,NA,NA,0,5163210,1631574.36,5610485.946,0.877626902643898,66.5142857142857,890.032443869754,0.519455028020556,0.114799821764653,0.13972389618284,0.0216455696202532,4.74354483321757
"1399","H80CS00727",1,0.293090211132438,1,0,2015,25.7343322630515,10.369841836128,38.6371744559401,25.2586514448805,8409,6,2020,272,0,0,100,100,100,0,"We use the EHR to extract automated reports",2,100,2019,70.45,47.51,71.11,63.41,89.29,72.6,83.34,44,2067,1208,5357,4790,2204,4850,244,6,1.79175946922805,9.0370578398329,0.273516470448329,72.3510524438102,3.00868117493162,22.7613271494827,1.9621833749554,58.8077204984119,68.3850476423162,0.796765370436437,4.23355928172196,17.9688429064098,0,0,0,0,1798,1798,830,NA,46.1624026696329,"71-0433902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1014285714286,NA,NA,NA,NA,NA,NA
"1400","H80CS00727",1,0.293090211132438,1,0,2016,21.0445468509985,15.6554019457245,36.2647209421403,27.0353302611367,7812,7,2020,272,0,0,100,100,100,0,"We use the EHR in combination with another data analytic system",3,100,2019,57.14,57.25,85.77,82.96,98.72,82.32,92.94,56,1925,1124,5336,3602,2206,5440,296,6,1.94591014905531,8.96341629199657,0.281618023553507,73.4383000512033,2.30414746543779,22.7854582693292,1.4720942140297,59.4184251158003,68.5795162120432,0.65284178187404,4.78750640040963,18.1899641577061,0,0,0,2,2412,2412,1218,Inf,50.4975124378109,"71-0433902",2040867,24.5,1912674,0.226,10373845,-0.051,0.407,0,0,0.579,0.014,0,8332978,-0.119,0.59,0.14,0.041,0,0,0.228,8461171,694414.83,0,183562,9339147.83,8.1,8.1,9.6,5629058,0,1681089,2510369,0.652,8.3,7552455,0,0,0,7552455,626853.765,4916457.02,0.332391123151346,79.5857142857143,1066.68945212494,0.769048693571702,0.194763085768609,0.207816676842642,0.110481927710843,7.19242118191498
"1401","H80CS00727",1,0.293090211132438,1,0,2017,14.6059076740389,12.9879768442927,41.4873088911979,30.9188065904705,6737,7,2020,272,0,0,100,100,100,0,"We use the EHR in combination with another data analytic system",3,100,2019,27.91,43.56,87.41,86.87,96.84,82.48,95.93,43,2266,1025,5264,3770,2123,5309,298,6,1.94591014905531,8.81537000096066,0.474988867448419,71.426450942556,2.62728217307407,23.9869378061452,1.73667804660828,61.1988348919209,69.5538862486586,0.831230518034733,6.2342288852605,18.6433130473505,5,1,1,3,2211,2209,1109,60,50.2037120869172,"71-0433902",-828013,-11.1,-945240,-0.124,6656423,-0.358,0.43,0,0,0.553,0.017,0,7484436,-0.102,0.621,0.142,0.046,0,0,0.192,7601663,623703,0,0,8225366,8.7,8.7,9.3,5400067,0,835043,2567737,0.683,7.9,6607215,0,0,0,6607215,521969.985,4647834.756,0.388626221486663,74.4285714285714,1110.94493097818,0.750577057626925,-0.107378896850076,-0.0940619551833628,0.116582278481013,4.06404534787424
"1402","H80CS00727",1,0.293090211132438,1,0,2018,18.6625563196585,16.0896371828314,20.5952098648328,44.6525966326773,8434,8,2020,272,0,0,100,100,0,0,"We use the EHR in combination with another data analytic system",3,100,2019,24.32,32.93,85.9,91.61,96.71,79.77,96.15,37,2241,1149,6188,4647,2590,5326,345,6,2.07944154167984,9.0400264343065,0.486127578847522,70.4292150818117,2.77448423049561,24.4605169551814,1.80222907280057,39.844338438363,51.0293748430831,0.818117144889732,5.7742470950913,16.7299027744842,0,0,0,0,2789,2789,1389,NA,49.8027967013266,"71-0433902",315028,3.6,195906,0.022,8952635,0.345,0.426,0,0,0.566,0.008,0,8637607,0.154,0.592,0.111,0.039,0,0,0.259,8756729,719800.58,0,0,9476529.58,7.9,7.9,8.5,5671630,0,957949,2583063,0.725,8.7,6803121,0,0,0,6803121,591871.527,5113463.344,0.379687940285054,72.4842857142857,1024.14121413327,0.738454940504581,0.021264909675205,0.0341951852682434,0.104942528735632,5.25356931542623
"1403","H80CS00727",1,0.293090211132438,1,0,2019,22.5865209471767,11.2704918032787,23.8274134790528,42.3155737704918,8784,7,2020,272,0,100,100,100,100,0,"We use the EHR in combination with another data analytic system",3,100,2019,25.71,28.4,78.14,93.78,91.5,71.93,89.64,35,2556,1034,6139,5022,2433,5705,307,6,1.94591014905531,9.08068716374931,0.37568306010929,76.5710382513661,3.15346083788707,18.2604735883424,2.01502732240437,36.2647867128689,49.0978611542598,1.04735883424408,8.90255009107468,14.7313296903461,8,0,1,7,2630,2630,1270,87.5,48.2889733840304,"71-0433902",2915900,27.2,2794804,0.258,13636308,0.523,0.536,0,0,0.452,0,0.012,10720408,0.241,0.572,0.13,0.031,0,0,0.267,10841504,893367.33,0,1418962,13153833.33,4.9,4.9,8.5,4391910,0,3915995,3981569,0.495,7.9,9597925,0,0,0,9597925,758236.075,6132073.376,0.41483643600049,68.4428571428571,1220.44717668488,0.780987453165205,0.227414452400485,0.237268088121591,0.116582278481013,7.58150175217148
"1404","H80CS00727",1,0.293090211132438,2,1,2020,20.3490531006313,10.7686594875603,22.0695630647357,38.5072409951727,8079,7,2020,272,0,0,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,2019,36.84,28.07,75.76,89.7,85.55,44.18,87.99,38,2419,726,5922,5023,2320,6287,307,6,1.94591014905531,8.99702338147971,0.256786500366838,76.9870383956958,2.8857911469797,18.0973343115676,1.96869650281242,29.8988285410011,40.7348242811502,0.966006358522866,6.81095622401565,11.3597456590854,21,NA,0,20,2483,2483,1083,95.2380952380952,43.6165928312525,"71-0433902",1103743,10.1,972133,0.088,11978920,-0.122,0.557,0,0,0.442,0,0,10875177,0.014,0.549,0.13,0.027,0,0,0.294,11006787,906264.75,0,0,11913051.75,6.7,6.7,9.6,6097782,0,3443838,3998588,0.526,8.5,10570058,NA,NA,0,10570058,898454.93,5970472.173,0.378293856098046,64.0128571428571,1346.1043445971,0.780642217608474,0.0717960167229336,0.0815159560325809,0.107647058823529,6.015884598332
"1405","H80CS00728",1,0.50707105128642,1,0,2015,60.848182921377,13.8532285878521,12.1926294947947,13.1059589959762,15657,5,0,273,0,0,100,100,0,100,"We use the EHR in combination with another data analytic system",3,100,2020,83.02,64.29,72.86,90,82.86,31.43,38.57,53,4725,1000,11602,9168,4567,9719,196,3,1.6094379124341,9.65867338031152,0.517340486683273,39.8032828766686,41.4894296480807,17.5768027080539,29.0796448872709,74.5326924544137,96.8871595330739,21.1023823210066,1.60950373634796,9.93804687998978,7,0,0,2,4309,4309,2873,28.5714285714286,66.674402413553,"58-2079819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1471428571429,NA,NA,NA,NA,NA,NA
"1406","H80CS00728",1,0.50707105128642,1,0,2016,60.8295227667933,11.7150769627101,13.6729567849552,13.7824434855413,15527,4,0,273,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2020,44.68,51.43,81.43,82.86,88.57,27.14,55.71,47,4450,1035,11098,10171,5018,9956,175,3,1.38629436111989,9.65033572298117,0.45726798480067,41.4890191279706,42.3906743092677,15.1542474399433,31.963676176982,75.1696261007651,96.7590587555941,20.9119598119405,0.727764539189798,9.48026019192375,8,0,3,7,4882,4882,3244,87.5,66.4481769766489,"58-2079819",2790331,14,2448564,0.121,22659392,0.23,0.698,0,0,0.29,0.012,0.001,19868799,0.238,0.49,0.084,0.017,0.008,0,0.402,20210566,1655733.25,162689,0,22028988.25,2,2,2.3,3295489,0,1273161,11908528,0.255,36.6,8830015,0,0,0,8830015,3231785.49,9735711.51,1.3486418765993,61.6885714285714,1279.6289688929,0.535893646351335,0.148603359143174,0.169361100547679,0.0173224043715847,5.15620439114207
"1407","H80CS00728",1,0.50707105128642,1,0,2017,60.1710369112746,12.9849713890461,12.8340564673332,14.0099352323461,15903,4,0,273,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2020,46.81,67.14,64.29,70,88.57,44.29,62.86,47,4146,1064,10726,10367,4705,11288,175,3,1.38629436111989,9.67426304965592,0.433880399924543,38.5210337672137,42.0926869144187,15.7265924668302,22.4045777526253,69.4529859200518,96.0268651885418,19.8453122052443,0.754574608564422,9.42589448531724,1,0,0,1,4771,4748,3230,100,68.0286436394271,"58-2079819",2675481,12.4,2299666,0.105,24468181,0.08,0.664,0,0.001,0.275,0.03,0.03,21586978,0.086,0.523,0.07,0.049,0.007,0,0.35,21962793,1798914.83,146824,517282,24425813.83,2.8,2.8,3.2,5030548,0,1962971,11969996,0.247,32.4,11129681,0,0,0,11129681,3606016.644,11289989.494,1.07550216398835,63.4228571428571,1357.41545620323,0.586899686055038,0.12126791894857,0.151934016452119,0.0208641975308642,5.28829935425903
"1408","H80CS00728",1,0.50707105128642,1,0,2018,61.7428390294507,13.8320557892917,12.2990029393119,12.1261022419457,17351,5,0,273,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2020,43.59,75.71,95.23,85.71,44.45,37.15,64.29,39,5151,1215,12211,9160,5917,12793,185.5,3,1.6094379124341,9.76140542060167,0.455305169730851,36.4589937179413,41.3981903060342,16.3448792576797,22.8517088352256,68.9729067809582,95.7752946578907,20.3792288628897,0.668549363149098,8.87556913146216,1,0,0,1,5142,5142,3720,100,72.3453908984831,"58-2079819",5474080,24.1,4861057,0.209,28143701,0.15,0.701,0,0.003,0.263,0.035,-0.001,22669621,0.05,0.535,0.076,0.012,0.005,0,0.372,23282644,1889135.08,315446,2180994,27668219.08,4.6,4.6,4.7,8779236,0,1400249,13659272,0.225,25.4,15990738,0,0,0,15990738,4061647.452,12128247.235,0.854198974431324,63.7328571428571,1306.53109330874,0.670787407246108,0.203914029577968,0.229629422372987,0.0293700787401575,6.63907342898228
"1409","H80CS00728",1,0.50707105128642,1,0,2019,62.7744988568086,14.2606476312011,12.3890040942202,10.57584941777,18807,5,0,273,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,2020,49.09,57.65,81.13,45.99,78.85,63.7,65.24,55,4335,1166,12249,9108,6025,9875,185.5,3,1.6094379124341,9.84198441994208,0.425373531132025,35.0295102887223,43.0212155048652,16.8075716488542,21.7791247939597,73.2923076923077,96.2523076923077,21.0506726218961,0.579571436167384,8.82118360185037,14,2,0,13,5272,5272,3913,92.8571428571429,74.2223065250379,"58-2079819",5634838,24.1,5137185,0.215,29015080,0.031,0.708,0,0.006,0.262,0.02,0.004,23380243,0.031,0.543,0.085,0.014,0.005,0,0.353,23877896,1948353.58,596947,0,26423196.58,6.2,6.2,6.9,12069645,0,2456996,14066858,0.248,18.3,21127923,0,0,0,21127923,3866409.909,12695471.949,0.665794645313692,63.0928571428571,1243.16706545435,0.738906525570725,0.179662691858733,0.197067067587636,0.0446448087431694,6.80409492657267
"1410","H80CS00728",1,0.50707105128642,1,0,2020,59.2347314201619,12.4615850755313,15.4698524001212,9.90780418127516,23103,5,0,273,0,100,NA,NA,100,NA,"We use the EHR in combination with another data analytic system",3,100,2020,47.06,46.28,68.96,45.03,93.82,51.07,63.57,17,5447,1266,14409,6569,6583,13210,224,3,1.6094379124341,10.0477177582074,0.349424097321082,25.3138346059273,40.1880850696691,12.1090548293861,20.5426858202839,84.5239989392734,97.8361177406524,18.2692722488245,0.422760018981062,9.38699797247746,NA,NA,NA,NA,7300,7300,5466,NA,74.8767123287671,"58-2079819",4106966,15.3,3564448,0.13,31000766,0.068,0.731,0,0.009,0.253,0.002,0.006,26893800,0.15,0.529,0.079,0.012,0.004,0,0.377,27436318,2241150,0,1320050,30997518,8,8,8.2,17928811,0,2247679,15369147,0.261,23.4,24692371,NA,NA,0,24692371,5778014.814,14226820.2,0.622424918206518,59.3985714285714,1164.08258667705,0.694666718168534,0.100278073508712,0.115540649897483,0.0327350427350427,5.69472515300686
"1411","H80CS00729",1,0.179212099894478,1,0,2015,43.1605143094152,4.72003318125259,15.5039402737453,36.6155122355869,12055,7,0,274,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2016,28.99,39.81,43.24,55.26,85.78,29.12,52.01,69,3097,1443,6620,5385,2874,6885,279,5,1.94591014905531,9.39723479061527,0.779759435918706,72.2687681459975,5.45002073828287,17.320613853173,2.88676897552883,76.0801038383089,98.720563693677,0,4.35503940273745,27.6897552882621,7,0,1,6,2103,2103,1205,85.7142857142857,57.2990965287684,"54-1626757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7442857142857,NA,NA,NA,NA,NA,NA
"1412","H80CS00729",1,0.179212099894478,1,0,2016,50.171875,7.078125,17.0546875,25.6953125,12800,7,0,274,0,100,100,100,100,100,"We use the EHR to extract automated reports",2,100,2016,7.94,51.43,61.43,97.14,66.91,74.29,86.33,63,3179,3068,6617,6301,2938,6320,279,5,1.94591014905531,9.45720044990771,0.6796875,68.2578125,5.4921875,17.390625,3.5390625,76.0860121633362,98.262380538662,0.7421875,3.640625,25.609375,1,0,0,1,3176,3176,2345,100,73.8350125944584,"54-1626757",689214,7.8,548998,0.061,9553162,0.199,0.305,0,0,0.451,0.241,0.002,8863948,0.157,0.583,0.057,0.054,0,0,0.305,9004164,738662.33,0,148828,9891654.33,0.7,0.7,1.5,512093,0,1052140,1595781,0.596,26.5,1732276,0,0,0,1732276,459053.14,5167681.684,0.921204819555313,63.6385714285714,692.4959375,0.548186178921992,0.173732774601632,0.218104729915754,0.0277358490566038,5.65725660547289
"1413","H80CS00729",1,0.179212099894478,1,0,2017,52.5223726934347,8.56893957392888,16.1796151104775,22.7290726221589,12627,7,0,274,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2016,33.96,34.29,76.91,55.83,85,20.87,86.6,53,3802,1321,7376,4599,3167,7954,262,5,1.94591014905531,9.44359265743868,0.728597449908925,71.3550328660806,5.33776827433278,17.3675457353291,2.63720598717035,75.1571467614102,97.5403115605357,NA,2.61344737467332,24.3129801219609,16,3,2,11,3116,3116,1949,68.75,62.5481386392811,"54-1626757",842207,9.2,690927,0.074,10015360,0.048,0.367,0,0.001,0.451,0.181,0.001,9173153,0.035,0.606,0.052,0.053,0,0,0.289,9324433,764429.42,55000,230048,10373910.42,1,1,2.2,799957,0,1700274,1825829,0.604,26.1,2423203,0,0,0,2423203,632455.983,5558930.718,0.753477525407488,56.2085714285714,726.471291676566,0.560140867209424,0.159712764039334,0.194682228170668,0.0283141762452107,5.53318215802641
"1414","H80CS00729",1,0.179212099894478,1,0,2018,34.8052169465519,9.90537891057881,21.106470036655,34.1829341062143,11731,7,0,274,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2016,23.44,24.89,86.18,61.46,89.33,23.31,90.31,64,3226,1114,7109,4469,3260,6779,262,5,1.94591014905531,9.36999018950572,0.656380530219078,69.6701048503964,5.53235018327508,17.8927627653227,3.29042707356577,78.9117647058823,97.6176470588235,0,4.15139374307391,19.9215753132725,4,0,0,0,3084,3084,1954,0,63.3592736705577,"54-1626757",617287,6.6,428272,0.045,9968067,-0.005,0.396,0,0,0.458,0.144,0.002,9350780,0.019,0.647,0.042,0.051,0,0,0.26,9539795,779231.67,0,233833,10552859.67,1.4,1.4,2.7,1082728,0,1656634,2059663,0.627,20.3,2851475,0,0,0,2851475,578849.425,6049954.66,0.722314942266722,56.9885714285714,797.099991475578,0.594177984069681,0.0892414605049984,0.128627585811701,0.0392610837438424,5.09433625132907
"1415","H80CS00729",1,0.179212099894478,1,0,2019,20.4458945078847,11.8542686242523,28.4160646313991,39.2837722364639,12873,7,0,274,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,2016,27.94,24.65,77.57,58.86,87.76,33.17,87.27,68,3655,1168,8192,5287,3774,8194,247.75,5,1.94591014905531,9.46288737365964,0.675833139128408,68.3989745979958,6.04365726714829,18.26303115047,3.37916569564204,68.0967594705614,95.5727978092195,0,3.88409850073798,20.189544006836,1,0,0,1,3500,3500,2063,100,58.9428571428571,"54-1626757",-333180,-3.3,-538762,-0.052,9776578,-0.019,0.375,0,0,0.471,0.149,0.005,10109758,0.081,0.651,0.051,0.05,0,0,0.248,10315340,842479.83,0,0,11157819.83,1.1,1.1,1.9,916505,0,1427952,2222950,0.673,27,2312713,0,0,0,2312713,624432.51,6581452.458,0.961187142546438,56.7457142857143,785.345917812476,0.506351415584379,-0.117957957326772,-0.0729472981059056,0.027037037037037,2.47530539096545
"1416","H80CS00729",1,0.179212099894478,1,0,2020,14.0974368296673,14.115615342665,20.3144882748591,48.0094528267588,11002,7,0,274,0,0,NA,NA,100,NA,"We use the EHR to extract automated reports",2,100,2016,35.85,28.66,75.13,68.32,96.83,41.34,91.47,53,3496,776,7321,5230,3774,7880,262.5,5,1.94591014905531,9.3058323534354,0.516351118760757,66.3556481565359,7.75432557296857,18.3712292780143,3.27022375215146,73.6862542065752,95.6381050996635,0,4.37539632213063,12.8906603859045,23,0,NA,19,3901,3901,1977,82.6086956521739,50.6793129966675,"54-1626757",198107,1.8,4643,0,11049983,0.13,0.421,0,0,0.491,0.081,0.007,10851876,0.073,0.694,0.073,0.05,0,0,0.183,11045340,904323,0,0,11949663,1.7,1.7,2,1501676,0,1499589,2414334,0.7,41.4,2317356,NA,NA,0,2317356,959385.384,7531201.944,1.04184855499112,62.5142857142857,986.354844573714,0.427903912383469,0.000857338218727051,0.0365808103591126,0.0141545893719807,3.07052995228242
"1417","H80CS00731",2,1.14963016854614,1,0,2015,14.6785394265233,10.0078405017921,46.6677867383513,28.6458333333333,17856,10,0,275,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,82.06,64.29,72.03,80.82,96.28,54.29,93.35,262,3022,3082,6996,6836,3246,7020,364,5,2.30258509299405,9.79009486518104,0.649641577060932,1.42249103942652,2.69377240143369,90.165770609319,1.34408602150538,52.5003333777837,96.1528203760501,0.526433691756272,0.380824372759857,37.225582437276,364,1,12,347,1555,1555,1129,95.3296703296703,72.604501607717,"43-1606173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.5885714285714,NA,NA,NA,NA,NA,NA
"1418","H80CS00731",2,1.14963016854614,1,0,2016,13.2109338940458,10.7031129801528,45.1151341094415,30.9708190163598,19499,10,0,275,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,32,60.97,83.02,93.68,97.64,40.5,97.16,375,3344,3004,7310,7174,2704,7643,364,5,2.30258509299405,9.87811846118559,0.610287707061901,1.91291861121083,2.98476844966409,89.3122724242269,1.70777988614801,53.8291120292198,97.0001796299623,0.420534386378789,0.502589876403918,37.0275398738397,274,2,17,299,1663,1663,1172,109.124087591241,70.4750450992183,"43-1606173",1700091,13.7,1213860,0.094,14423344,0.27,0.713,0,0.003,0.25,0.034,0,12376365,0.157,0.705,0.059,0.018,0,0.002,0.216,12862596,1031363.75,0,1081687,14975646.75,6.8,6.8,4.4,7002741,34378,1863070,10888806,0.292,24.9,12244894,375217,0,375217,12620111,3142407.639,8725337.325,0.862813805678888,72.1385714285714,634.717934253039,0.637733801034363,0.0613401539593092,0.103440270716123,0.0301606425702811,5.11028993060391
"1419","H80CS00731",2,1.14963016854614,1,0,2017,10.5661995996568,10.5995615289296,46.2158040224955,32.6184348489181,20982,11,0,275,0,0,100,100,100,100,"We use the EHR in combination with another data analytic system",3,100,NA,39.6,67.44,82.44,93.09,99.25,39.51,97.67,399,3170,2814,6821,5712,2470,6917,392,5,2.39789527279837,9.95142020629143,0.610046706700982,1.97311981698599,3.0359355638166,89.3718425316938,1.6871604232199,52.9159374470728,79.9356404900356,0,0.490896959298446,37.2366790582404,356,1,22,331,1633,1633,1238,92.9775280898876,75.8113900796081,"43-1606173",2400600,16.6,1846068,0.123,16524404,0.146,0.766,0,0.002,0.224,0.006,0.002,14452181,0.168,0.666,0.058,0.017,0,0.001,0.258,15006713,1204348.42,0,686363,16897424.42,6.2,6.3,5.2,7481215,57101,1590382,11502977,0.318,18.4,14090962,46840,0,46840,14137802,2601355.568,9625152.546,0.81363262832511,74.1428571428571,688.789486226289,0.685247416896592,0.0894773691423503,0.10043891249741,0.0443478260869565,5.50843398761961
"1420","H80CS00731",2,1.14963016854614,1,0,2018,11.1174512601046,10.3090822634332,46.566809320019,32.0066571564432,21030,11,0,275,0,0,100,100,100,100,"We use the EHR to extract automated reports",2,100,NA,37.28,64.81,84.2,95.55,99.51,49.75,96.08,397,4104,3165,8053,6706,2973,7524,392,5,2.39789527279837,9.95370526869675,0.599144079885877,2.25392296718973,3.17165953399905,87.4417498811222,1.8830242510699,52.6086704195926,94.1094538912425,0.0618164526866381,0.903471231573942,36.8140751307656,412,6,29,372,2277,2277,1755,90.2912621359223,77.0750988142292,"43-1606173",2142595,13.4,1547684,0.094,18099062,0.095,0.779,0,0.002,0.205,0.007,0.008,15952409,0.104,0.647,0.054,0.015,0,0.001,0.282,16547320,1329367.42,0,669157,18545844.42,6.3,6.4,5.8,8407840,166182,1746941,12067756,0.344,16.2,15638646,50898,0,50898,15689544,2541706.128,10321208.623,0.769159129162709,75.3114285714286,758.554873989539,0.700778994992969,0.0691278496103328,0.0958810104320841,0.0517283950617284,5.52110220180198
